Country Name,Country Code,Series Name,Series Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Marshall Islands,MHL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.2684707641602,..,8.81457328796387,..,..
Mauritania,MRT,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.30885934829712,2.84999990463257,..,..,..,5.1843113899231,..,3.29023408889771,..,..,..,..
Mauritius,MUS,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.64000010490417,..,..,..,..,..,..,..,..,..,5.62157392501831,5.28000020980835,10.2684535980225,11.3280029296875,12.6758489608765,13.1679887771606,12.5269823074341,12.9785232543945,14.032244682312,14.4589576721191,15.8779220581055,0,..,..
Mexico,MEX,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,5.32999992370605,..,..,..,..,..,..,..,..,..,9.17000007629395,..,..,..,..,..,..,..,..,..,9.02999973297119,..,..,..,12.539999961853,12.1099996566772,14.9099998474121,14.4499998092651,14.460000038147,15.4799995422363,14.4200000762939,13.7109308242798,16.3099994659424,14.7799997329712,14.4300003051758,16.2700004577637,15.1499996185303,15.8199996948242,16.4500007629395,16.5131149291992,18.7700004577637,18.3071022033691,18.5101623535156,18.7779369354248
"Micronesia, Fed. Sts.",FSM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.3833770751953,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.5699996948242,30.9300003051758,31.5200004577637,31.6700000762939,32.8199996948242,18.8664798736572,33.0800018310547,33.5200004577637,33.0699996948242,18.8268280029297,18.9358177185059,33.5099983215332,34.1699981689453,34.2599983215332,34.1599998474121,34.3199996948242,..
Monaco,MCO,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.0673828125,..,..,..,..,..,..,..
Mongolia,MNG,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.5189304351807,26.716423034668,29.1100387573242,29.1731624603271,29.9934101104736,38.6020545959473,40.1022109985352,34.1500015258789,40.7152252197266,38.6003150939941,..
Montenegro,MNE,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.4399995803833,..,..,..,..,..,..,..,19.5699996948242,18.8036117553711,20.1796398162842,21.8571548461914,21.7173919677734,23.6302623748779,23.1528968811035,22.3105792999268,23.8346271514893,23.6662845611572,59.2587928771973,..,..
Morocco,MAR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.71443510055542,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5,..,1.92999994754791,..,..,..,1.80999994277954,..,1.97000002861023,..,..,5.05000019073486,..,..,..
Myanmar,MMR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.17549841105938,..,8.17843532562256,8.63147640228271,9.35000038146973,28.9057941436768,..,..,..
Namibia,NAM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.29999995231628,..,..,..,..,..,..,..,..,8.25161838531494,..,6.58674764633179,7.25425338745117,6.8187837600708,..,13.7016696929932,..,..,..,..,..,..,..
Nauru,NRU,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.8216769695282,..,..,..,..,..,..,..,5.08398675918579,..,..
Nepal,NPL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.55999994277954,..,..,..,..,..,5.81882381439209,..,..,..,..,..,..
Netherlands,NLD,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.75,26.1299991607666,..,27.7600002288818,27.4799995422363,28.1700000762939,28.8199996948242,28.6200008392334,29.2800006866455,29.8799991607666,30.2700004577637,30.9599990844727,31.5100002288818,32.266716003418,33.0400009155273,34.7184371948242,36.7200012207031,37.7395439147949,38.8206634521484,..
New Caledonia,NCL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,30.2116374969482,..
New Zealand,NZL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.6599998474121,..,..,..,..,30.2299995422363,..,..,..,..,36.8800010681152,35.7900009155273,..,31.1000003814697,30.25,32.310001373291,33.8508911132812,35.2716445922852,35.7563743591309,36.6399993896484,..,..,..
Nicaragua,NIC,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.3018627166748,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,0.200000002980232,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.37539529800415,1.70000004768372,..,1.1348649263382,..,..,1.61767506599426,..,1.09039509296417,..,..,1.27102863788605,..
Nigeria,NGA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.3500003814697,..,..,..,..,..,..,..,..,..,13.9875192642212,..,..,16.2004776000977,..,..,8.37074947357178,..
North Macedonia,MKD,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.9238538742065,16.5935325622559,17.0634117126465,16.3386421203613,16.9953308105469,18.147481918335,19.5501728057861,19.6310558319092,19.2690391540527,19.968168258667,21.9599990844727,21.908203125,22.3389186859131,22.3899021148682
Northern Mariana Islands,MNP,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,9.10000038146973,..,..,..,..,11.9399995803833,..,..,..,..,..,..,..,..,..,18.3700008392334,..,..,..,..,..,..,..,..,..,..,..,..,..,26.7299995422363,27.5799999237061,28.2000007629395,28.8700008392334,29.8799991607666,30.4300003051758,31.1800003051758,32.2299995422363,36.5555419921875,37.5405082702637,35.7200012207031,36.5200004577637,37.2299995422363,38.0299987792969,41.315315246582,39.2299995422363,42.6541557312012,40.4976425170898,42.0882186889648,..
Oman,OMN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.32999992370605,..,..,..,..,14.0299997329712,..,..,..,..,..,..,..,..,5.8101372718811,5.81011772155762,5.81015777587891,23.1200008392334,18.5243721008301,25.0499992370605,..
Pakistan,PAK,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.06536197662354,16.1812782287598,..,..,..,..,8.62528419494629,..,..
Palau,PLW,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.9500007629395,46.7095413208008,..,..,..,..,..,30.6633911132812,..,..,..
Panama,PAN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.4499998092651,..,..,..,..,..,..,..,..,..,21.3600006103516,..,15.3297824859619,..,..,..,..,..,..,26.7199993133545,16.6326961517334,..,16.6090145111084,16.7714004516602
Papua New Guinea,PNG,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.5328140258789,..
Paraguay,PRY,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,3.34999990463257,..,..,..,..,..,..,..,..,..,7.55000019073486,..,..,..,..,..,..,..,..,..,..,8,..,4.51000022888184,3.74000000953674,8.69999980926514,10.4200000762939,9.8100004196167,..,..,10.8599996566772,13.6700000762939,13.6499996185303,14.5200004577637,14.0500001907349,..,15.2200002670288,16.1900005340576,15.9300003051758,..,..,..
Peru,PER,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,10.5299997329712,..,..,..,..,..,..,..,..,..,..,..,20.75,..,..,..,..,..,..,..,..,..,..,12.5100002288818,16.0599994659424,16.9400005340576,18.2199993133545,18.2099990844727,18.75,20.8700008392334,21.2399997711182,22.1499996185303,21.3400001525879,21.8899993896484,20.8799991607666,..,..,21.9099998474121,..,..,..,13.6247205734253,14.4371404647827
Philippines,PHL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.60999965667725,..,..,..,..,..,..,..,24.2199993133545,..,26.7900009155273,..,..,26.5900001525879,..,..,..,25.0633068084717,..,28.1499996185303,34,24.8209953308105,24.8367233276367,..
Poland,POL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,5.69999980926514,..,..,..,..,..,..,..,..,..,7.86999988555908,..,..,..,..,..,..,..,..,..,..,..,..,..,12.3699998855591,..,..,..,..,..,17.4599990844727,18.8199996948242,20.3099994659424,21.1299991607666,21.7900009155273,22.7999992370605,23.8799991607666,24.4595260620117,25.0300006866455,26.0831432342529,26.7086429595947,27.50071144104,28.2399997711182,28.466136932373,28.8223171234131,32.0204315185547
Portugal,PRT,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,3.47000002861023,..,..,..,..,..,..,..,..,..,7.67000007629395,..,..,..,..,..,..,6.86999988555908,7.11999988555908,7.28000020980835,7.57000017166138,7.69999980926514,8.94999980926514,10.2299995422363,10.4499998092651,11.0699996948242,11.210000038147,11.5900001525879,11.9799995422363,12.6599998474121,14.1199998855591,15.2399997711182,15.8699998855591,17.4799995422363,18.1800003051758,19,19.2600002288818,18.6900005340576,20.7800006866455,22.5499992370605,25.1858520507812,25.5669574737549,24.2919635772705
Puerto Rico,PRI,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.3299999237061,..,..,..,..,20.7800006866455,20.7399997711182,21.2399997711182,21.1499996185303,..,..,31.1299991607666,31.2099990844727,..,..,..,..,26.2800006866455,..,..,..,..,..,..
Qatar,QAT,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.3060607910156,17.8108100891113,..,19.0258007049561,19.974573135376,19.6199398040771,27.9772491455078,28.7944869995117,..,..
Romania,ROU,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.97999954223633,..,..,..,..,10.3900003433228,11.0900001525879,11.4300003051758,11.8500003814697,12.7600002288818,13.25,13.5299997329712,13.539999961853,14.460000038147,14.6099996566772,14.6800003051758,14.8731451034546,15.3100004196167,15.4899997711182,15.4499998092651,16.0100002288818,..
Russian Federation,RUS,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.7599983215332,..,..,..,..,..,..,..,60.0999984741211,47.4746894836426,48.4000473022461,50.1041069030762,49.6986656188965,49.5508232116699,49.7991561889648,48.1184234619141,47.9717254638672,47.5963592529297,47.9516792297363,64.0899963378906,29.4685935974121,30.3533420562744
Rwanda,RWA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.61999988555908,..,3.3199999332428,..,..,6.96817684173584,4.13000011444092,7.40987873077393,7.45935869216919,6.98255586624146,5.53999996185303,5.82882261276245
Samoa,WSM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,2.20000004768372,..,..,..,..,2.6800000667572,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.15040159225464,..,..,..,..,13.5344438552856,..,..,..,..,21.4767875671387,..
San Marino,SMR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.7600002288818,..,18.1900005340576,..,18.3899993896484,..
Sao Tome and Principe,STP,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.039999961853,..,..,..,19.5,..,..,..,..,..,..,..,..,24.8400001525879,..,..,..,31.4799995422363,..,..,37.9199981689453,33.8733291625977,35.1697311401367,35.6994361877441
Senegal,SEN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.800000011920929,..,..,..,..,2.98000001907349,..,4.26000022888184,..,..,..,4.03000020980835,..,..,..,..,5.21295356750488,..
Serbia,SRB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.1999998092651,..,..,..,..,..,14.8500003814697,15.3599996566772,15.7200002670288,18.2000007629395,17.2563953399658,18.2199993133545,18.9799995422363,19.9599990844727,20.6900005340576,20.7800006866455,21.4781627655029,21.7000007629395,22.0595359802246,22.4689598083496,22.5447597503662,24.1680164337158
Seychelles,SYC,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.69999980926514,..,..,..,..,..,..,..,..,..,..,..,35.8926277160645,34.4520378112793,37.3661231994629,38.0377502441406,37.9122467041016,39.3274345397949,38.7550888061523,..,..,..
Sierra Leone,SLE,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.13498878479,..,..,..,1.90912628173828,..,..,..,..,..
Singapore,SGP,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.39000034332275,..,..,..,..,13.4099998474121,..,..,..,..,..,..,..,..,..,29.1299991607666,30.4400005340576,31.4699993133545,33.8899993896484,35.0200004577637,36.9700012207031,38.0800018310547,39.5699996948242,41.2999992370605,42.439998626709,42.939998626709,43.8499984741211,45.3199996948242,46.7000007629395,48.1500015258789,48.3199996948242,52.3800010681152,53.1100006103516,53.3447875976562
Sint Maarten (Dutch part),SXM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.60000038146973,..,..,..,..,..,..,..,..,..,11.8199996948242,..,..,..,..,..,..,..,..,0,20.6499996185303,17.1700000762939,17.8799991607666,18.2900009155273,19.2000007629395,19.8400001525879,20.8899993896484,22.1599998474121,23.0300006866455,23.8291244506836,24.6748828887939,25.9917182922363,..
Slovenia,SVN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.3099994659424,18.1299991607666,19,19.2900009155273,20.1200008392334,20.75,21.2399997711182,22.2099990844727,23.6700000762939,24.8199996948242,25.1100006103516,26.1299991607666,26.9500007629395,28.1800003051758,27.9994678497314,28.5200004577637,30.9513244628906,35.0027770996094,34.6596260070801,..
Solomon Islands,SLB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.0089797973633,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,1.35000002384186,..,..,..,..,2.29999995231628,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.75,5.48000001907349,4.90000009536743,4.19000005722046,4.17000007629395,4.3899998664856,4.65000009536743,5.82999992370605,6.19000005722046,6.1399998664856,6.44999980926514,11.3041954040527,7.1399998664856,7.82000017166138,12.3677625656128,11.8299999237061,13.4194784164429,16.2600002288818,13.7931442260742,15.710000038147,13.442756652832,14.2330722808838
South Sudan,SSD,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,7.15000009536743,..,..,..,..,7,..,..,..,..,8.44999980926514,..,..,..,..,..,..,..,..,..,..,..,..,21.6200008392334,23.2999992370605,23.6299991607666,24.1800003051758,24.5,24.8899993896484,25.6700000762939,26.4899997711182,26.9400005340576,28.398307800293,28.9799995422363,29.2900009155273,29.7900009155273,30.6303176879883,31.1100006103516,32.6620979309082,33.439998626709,34.7776222229004,35.1002464294434,35.2074127197266
Sri Lanka,LKA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,1.05999994277954,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.2999992370605,..,..,..,..,27.0900001525879,28.6499996185303,29.2999992370605,29.6399993896484,2.74387383460999,3.02867603302002,..,3.4195396900177,3.56120944023132,3.7846667766571,4.05999994277954,4.23999977111816,4.3899998664856,4.51999998092651,4.82000017166138,5.03000020980835,5.1100001335144,..
St. Kitts and Nevis,KNA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.40000009536743,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.44999980926514,..,..,10.2399997711182,..,..,..,33.5136070251465,18.1778430938721,9.25,16.4975547790527,18.5612354278564,18.9654407501221,..
St. Martin (French part),MAF,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,0.790000021457672,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.0484247207642,..,..,..,..,..,..,..,..,..,..,10.147424697876,..
